dateday,season,year,month,holiday,day_of_week,workingday,weather_situation,temp,atemp,humidity,casual,registered,count,monthly_avg,weekday_avg,usage_cluster
2012-08-14,Fall,1,8,0,Tuesday,1,Clear,0.726667,0.676779,0.686667,1128,5656,6784,5664.419354838709,4510.663461538462,Very High
2012-08-15,Fall,1,8,0,Wednesday,1,Clear,0.706667,0.654037,0.619583,1198,6149,7347,5664.419354838709,4548.538461538462,Very High
2012-08-16,Fall,1,8,0,Thursday,1,Clear,0.719167,0.654688,0.519167,1338,6267,7605,5664.419354838709,4667.259615384615,Very High
2012-08-17,Fall,1,8,0,Friday,1,Clear,0.723333,0.2424,0.570833,1483,5665,7148,5664.419354838709,4690.288461538462,Very High
2012-08-18,Fall,1,8,0,Saturday,0,Clear,0.678333,0.618071,0.603333,2827,5038,7865,5664.419354838709,4550.542857142857,Very High
2012-08-19,Fall,1,8,0,Sunday,0,Mist,0.635833,0.603554,0.711667,1208,3341,4549,5664.419354838709,4228.828571428571,High
2012-08-20,Fall,1,8,0,Monday,1,Mist,0.635833,0.595967,0.734167,1026,5504,6530,5664.419354838709,4338.1238095238095,High
2012-08-21,Fall,1,8,0,Tuesday,1,Clear,0.649167,0.601025,0.67375,1081,5925,7006,5664.419354838709,4510.663461538462,Very High
2012-08-22,Fall,1,8,0,Wednesday,1,Clear,0.6675,0.621854,0.677083,1094,6281,7375,5664.419354838709,4548.538461538462,Very High
2012-08-23,Fall,1,8,0,Thursday,1,Clear,0.695833,0.637008,0.635833,1363,6402,7765,5664.419354838709,4667.259615384615,Very High
2012-08-24,Fall,1,8,0,Friday,1,Mist,0.7025,0.6471,0.615,1325,6257,7582,5664.419354838709,4690.288461538462,Very High
2012-08-25,Fall,1,8,0,Saturday,0,Mist,0.661667,0.618696,0.712917,1829,4224,6053,5664.419354838709,4550.542857142857,High
2012-08-26,Fall,1,8,0,Sunday,0,Mist,0.653333,0.595996,0.845833,1483,3772,5255,5664.419354838709,4228.828571428571,High
2012-08-27,Fall,1,8,0,Monday,1,Clear,0.703333,0.654688,0.730417,989,5928,6917,5664.419354838709,4338.1238095238095,Very High
2012-08-28,Fall,1,8,0,Tuesday,1,Clear,0.728333,0.66605,0.62,935,6105,7040,5664.419354838709,4510.663461538462,Very High
2012-08-29,Fall,1,8,0,Wednesday,1,Clear,0.685,0.635733,0.552083,1177,6520,7697,5664.419354838709,4548.538461538462,Very High
2012-08-30,Fall,1,8,0,Thursday,1,Clear,0.706667,0.652779,0.590417,1172,6541,7713,5664.419354838709,4667.259615384615,Very High
2012-08-31,Fall,1,8,0,Friday,1,Clear,0.764167,0.6894,0.5875,1433,5917,7350,5664.419354838709,4690.288461538462,Very High
2012-09-01,Fall,1,9,0,Saturday,0,Mist,0.753333,0.702654,0.638333,2352,3788,6140,5766.516666666666,4550.542857142857,High
2012-09-02,Fall,1,9,0,Sunday,0,Mist,0.696667,0.649,0.815,2613,3197,5810,5766.516666666666,4228.828571428571,High
2012-09-03,Fall,1,9,1,Monday,0,Clear,0.7075,0.661629,0.790833,1965,4069,6034,5766.516666666666,4338.1238095238095,High
2012-09-04,Fall,1,9,0,Tuesday,1,Clear,0.725833,0.686888,0.755,867,5997,6864,5766.516666666666,4510.663461538462,Very High
2012-09-05,Fall,1,9,0,Wednesday,1,Clear,0.736667,0.708983,0.74125,832,6280,7112,5766.516666666666,4548.538461538462,Very High
2012-09-06,Fall,1,9,0,Thursday,1,Mist,0.696667,0.655329,0.810417,611,5592,6203,5766.516666666666,4667.259615384615,High
2012-09-07,Fall,1,9,0,Friday,1,Clear,0.703333,0.657204,0.73625,1045,6459,7504,5766.516666666666,4690.288461538462,Very High
2012-09-08,Fall,1,9,0,Saturday,0,Mist,0.659167,0.611121,0.799167,1557,4419,5976,5766.516666666666,4550.542857142857,High
2012-09-09,Fall,1,9,0,Sunday,0,Clear,0.61,0.578925,0.5475,2570,5657,8227,5766.516666666666,4228.828571428571,Very High
2012-09-10,Fall,1,9,0,Monday,1,Clear,0.583333,0.565654,0.50375,1118,6407,7525,5766.516666666666,4338.1238095238095,Very High
2012-09-11,Fall,1,9,0,Tuesday,1,Clear,0.5775,0.554292,0.52,1070,6697,7767,5766.516666666666,4510.663461538462,Very High
2012-09-12,Fall,1,9,0,Wednesday,1,Clear,0.599167,0.570075,0.577083,1050,6820,7870,5766.516666666666,4548.538461538462,Very High
2012-09-13,Fall,1,9,0,Thursday,1,Clear,0.6125,0.579558,0.637083,1054,6750,7804,5766.516666666666,4667.259615384615,Very High
2012-09-14,Fall,1,9,0,Friday,1,Clear,0.633333,0.594083,0.6725,1379,6630,8009,5766.516666666666,4690.288461538462,Very High
2012-09-15,Fall,1,9,0,Saturday,0,Clear,0.608333,0.585867,0.501667,3160,5554,8714,5766.516666666666,4550.542857142857,Very High
2012-09-16,Fall,1,9,0,Sunday,0,Clear,0.58,0.563125,0.57,2166,5167,7333,5766.516666666666,4228.828571428571,Very High
2012-09-17,Fall,1,9,0,Monday,1,Mist,0.580833,0.55305,0.734583,1022,5847,6869,5766.516666666666,4338.1238095238095,Very High
2012-09-18,Fall,1,9,0,Tuesday,1,Mist,0.623333,0.565067,0.8725,371,3702,4073,5766.516666666666,4510.663461538462,Medium
2012-09-19,Fall,1,9,0,Wednesday,1,Clear,0.5525,0.540404,0.536667,788,6803,7591,5766.516666666666,4548.538461538462,Very High
2012-09-20,Fall,1,9,0,Thursday,1,Clear,0.546667,0.532192,0.618333,939,6781,7720,5766.516666666666,4667.259615384615,Very High
2012-09-21,Fall,1,9,0,Friday,1,Clear,0.599167,0.571971,0.66875,1250,6917,8167,5766.516666666666,4690.288461538462,Very High
2012-09-22,Fall,1,9,0,Saturday,0,Clear,0.65,0.610488,0.646667,2512,5883,8395,5766.516666666666,4550.542857142857,Very High
2012-09-23,Winter,1,9,0,Sunday,0,Clear,0.529167,0.518933,0.467083,2454,5453,7907,5766.516666666666,4228.828571428571,Very High
2012-09-24,Winter,1,9,0,Monday,1,Clear,0.514167,0.502513,0.492917,1001,6435,7436,5766.516666666666,4338.1238095238095,Very High
2012-09-25,Winter,1,9,0,Tuesday,1,Clear,0.55,0.544179,0.57,845,6693,7538,5766.516666666666,4510.663461538462,Very High
2012-09-26,Winter,1,9,0,Wednesday,1,Clear,0.635,0.596613,0.630833,787,6946,7733,5766.516666666666,4548.538461538462,Very High
2012-09-27,Winter,1,9,0,Thursday,1,Mist,0.65,0.607975,0.690833,751,6642,7393,5766.516666666666,4667.259615384615,Very High
2012-09-28,Winter,1,9,0,Friday,1,Mist,0.619167,0.585863,0.69,1045,6370,7415,5766.516666666666,4690.288461538462,Very High
2012-09-29,Winter,1,9,0,Saturday,0,Clear,0.5425,0.530296,0.542917,2589,5966,8555,5766.516666666666,4550.542857142857,Very High
2012-09-30,Winter,1,9,0,Sunday,0,Clear,0.526667,0.517663,0.583333,2015,4874,6889,5766.516666666666,4228.828571428571,Very High
2012-10-01,Winter,1,10,0,Monday,1,Mist,0.520833,0.512,0.649167,763,6015,6778,5199.225806451613,4338.1238095238095,Very High
2012-10-02,Winter,1,10,0,Tuesday,1,Light Snow,0.590833,0.542333,0.871667,315,4324,4639,5199.225806451613,4510.663461538462,High
2012-10-03,Winter,1,10,0,Wednesday,1,Mist,0.6575,0.599133,0.79375,728,6844,7572,5199.225806451613,4548.538461538462,Very High
2012-10-04,Winter,1,10,0,Thursday,1,Mist,0.6575,0.607975,0.722917,891,6437,7328,5199.225806451613,4667.259615384615,Very High
2012-10-05,Winter,1,10,0,Friday,1,Clear,0.615,0.580187,0.6275,1516,6640,8156,5199.225806451613,4690.288461538462,Very High
2012-10-06,Winter,1,10,0,Saturday,0,Clear,0.554167,0.538521,0.664167,3031,4934,7965,5199.225806451613,4550.542857142857,Very High
2012-10-07,Winter,1,10,0,Sunday,0,Mist,0.415833,0.419813,0.708333,781,2729,3510,5199.225806451613,4228.828571428571,Medium
2012-10-08,Winter,1,10,1,Monday,0,Mist,0.383333,0.387608,0.709583,874,4604,5478,5199.225806451613,4338.1238095238095,High
2012-10-09,Winter,1,10,0,Tuesday,1,Mist,0.446667,0.438112,0.761667,601,5791,6392,5199.225806451613,4510.663461538462,High
2012-10-10,Winter,1,10,0,Wednesday,1,Clear,0.514167,0.503142,0.630833,780,6911,7691,5199.225806451613,4548.538461538462,Very High
2012-10-11,Winter,1,10,0,Thursday,1,Clear,0.435,0.431167,0.463333,834,6736,7570,5199.225806451613,4667.259615384615,Very High
2012-10-12,Winter,1,10,0,Friday,1,Clear,0.4375,0.433071,0.539167,1060,6222,7282,5199.225806451613,4690.288461538462,Very High
2012-10-13,Winter,1,10,0,Saturday,0,Clear,0.393333,0.391396,0.494583,2252,4857,7109,5199.225806451613,4550.542857142857,Very High
2012-10-14,Winter,1,10,0,Sunday,0,Clear,0.521667,0.508204,0.640417,2080,4559,6639,5199.225806451613,4228.828571428571,Very High
2012-10-15,Winter,1,10,0,Monday,1,Mist,0.561667,0.53915,0.7075,760,5115,5875,5199.225806451613,4338.1238095238095,High
2012-10-16,Winter,1,10,0,Tuesday,1,Clear,0.468333,0.460846,0.558333,922,6612,7534,5199.225806451613,4510.663461538462,Very High
2012-10-17,Winter,1,10,0,Wednesday,1,Clear,0.455833,0.450108,0.692917,979,6482,7461,5199.225806451613,4548.538461538462,Very High
2012-10-18,Winter,1,10,0,Thursday,1,Mist,0.5225,0.512625,0.728333,1008,6501,7509,5199.225806451613,4667.259615384615,Very High
2012-10-19,Winter,1,10,0,Friday,1,Mist,0.563333,0.537896,0.815,753,4671,5424,5199.225806451613,4690.288461538462,High
2012-10-20,Winter,1,10,0,Saturday,0,Clear,0.484167,0.472842,0.572917,2806,5284,8090,5199.225806451613,4550.542857142857,Very High
2012-10-21,Winter,1,10,0,Sunday,0,Clear,0.464167,0.456429,0.51,2132,4692,6824,5199.225806451613,4228.828571428571,Very High
2012-10-22,Winter,1,10,0,Monday,1,Clear,0.4875,0.482942,0.568333,830,6228,7058,5199.225806451613,4338.1238095238095,Very High
2012-10-23,Winter,1,10,0,Tuesday,1,Clear,0.544167,0.530304,0.641667,841,6625,7466,5199.225806451613,4510.663461538462,Very High
2012-10-24,Winter,1,10,0,Wednesday,1,Clear,0.5875,0.558721,0.63625,795,6898,7693,5199.225806451613,4548.538461538462,Very High
2012-10-25,Winter,1,10,0,Thursday,1,Mist,0.55,0.529688,0.800417,875,6484,7359,5199.225806451613,4667.259615384615,Very High
2012-10-26,Winter,1,10,0,Friday,1,Mist,0.545833,0.52275,0.807083,1182,6262,7444,5199.225806451613,4690.288461538462,Very High
2012-10-27,Winter,1,10,0,Saturday,0,Mist,0.53,0.515133,0.72,2643,5209,7852,5199.225806451613,4550.542857142857,Very High
2012-10-28,Winter,1,10,0,Sunday,0,Mist,0.4775,0.467771,0.694583,998,3461,4459,5199.225806451613,4228.828571428571,High
2012-10-29,Winter,1,10,0,Monday,1,Light Snow,0.44,0.4394,0.88,2,20,22,5199.225806451613,4338.1238095238095,Low
2012-10-30,Winter,1,10,0,Tuesday,1,Mist,0.318182,0.309909,0.825455,87,1009,1096,5199.225806451613,4510.663461538462,Low
2012-10-31,Winter,1,10,0,Wednesday,1,Mist,0.3575,0.3611,0.666667,419,5147,5566,5199.225806451613,4548.538461538462,High
2012-11-01,Winter,1,11,0,Thursday,1,Mist,0.365833,0.369942,0.581667,466,5520,5986,4247.183333333333,4667.259615384615,High
2012-11-02,Winter,1,11,0,Friday,1,Clear,0.355,0.356042,0.522083,618,5229,5847,4247.183333333333,4690.288461538462,High
2012-11-03,Winter,1,11,0,Saturday,0,Mist,0.343333,0.323846,0.49125,1029,4109,5138,4247.183333333333,4550.542857142857,High
2012-11-04,Winter,1,11,0,Sunday,0,Clear,0.325833,0.329538,0.532917,1201,3906,5107,4247.183333333333,4228.828571428571,High
2012-11-05,Winter,1,11,0,Monday,1,Clear,0.319167,0.308075,0.494167,378,4881,5259,4247.183333333333,4338.1238095238095,High
2012-11-06,Winter,1,11,0,Tuesday,1,Clear,0.280833,0.281567,0.567083,466,5220,5686,4247.183333333333,4510.663461538462,High
2012-11-07,Winter,1,11,0,Wednesday,1,Mist,0.295833,0.274621,0.5475,326,4709,5035,4247.183333333333,4548.538461538462,High
2012-11-08,Winter,1,11,0,Thursday,1,Clear,0.352174,0.341891,0.333478,340,4975,5315,4247.183333333333,4667.259615384615,High
2012-11-09,Winter,1,11,0,Friday,1,Clear,0.361667,0.355413,0.540833,709,5283,5992,4247.183333333333,4690.288461538462,High
2012-11-10,Winter,1,11,0,Saturday,0,Clear,0.389167,0.393937,0.645417,2090,4446,6536,4247.183333333333,4550.542857142857,High
2012-11-11,Winter,1,11,0,Sunday,0,Clear,0.420833,0.421713,0.659167,2290,4562,6852,4247.183333333333,4228.828571428571,Very High
2012-11-12,Winter,1,11,1,Monday,0,Clear,0.485,0.475383,0.741667,1097,5172,6269,4247.183333333333,4338.1238095238095,High
2012-11-13,Winter,1,11,0,Tuesday,1,Mist,0.343333,0.323225,0.662917,327,3767,4094,4247.183333333333,4510.663461538462,Medium
2012-11-14,Winter,1,11,0,Wednesday,1,Clear,0.289167,0.281563,0.552083,373,5122,5495,4247.183333333333,4548.538461538462,High
2012-11-15,Winter,1,11,0,Thursday,1,Mist,0.321667,0.324492,0.620417,320,5125,5445,4247.183333333333,4667.259615384615,High
2012-11-16,Winter,1,11,0,Friday,1,Clear,0.345,0.347204,0.524583,484,5214,5698,4247.183333333333,4690.288461538462,High
2012-11-17,Winter,1,11,0,Saturday,0,Clear,0.325,0.326383,0.545417,1313,4316,5629,4247.183333333333,4550.542857142857,High
2012-11-18,Winter,1,11,0,Sunday,0,Clear,0.3425,0.337746,0.692917,922,3747,4669,4247.183333333333,4228.828571428571,High
2012-11-19,Winter,1,11,0,Monday,1,Mist,0.380833,0.375621,0.623333,449,5050,5499,4247.183333333333,4338.1238095238095,High
2012-11-20,Winter,1,11,0,Tuesday,1,Mist,0.374167,0.380667,0.685,534,5100,5634,4247.183333333333,4510.663461538462,High
2012-11-21,Winter,1,11,0,Wednesday,1,Clear,0.353333,0.364892,0.61375,615,4531,5146,4247.183333333333,4548.538461538462,High
2012-11-22,Winter,1,11,1,Thursday,0,Clear,0.34,0.350371,0.580417,955,1470,2425,4247.183333333333,4667.259615384615,Medium
2012-11-23,Winter,1,11,0,Friday,1,Clear,0.368333,0.378779,0.56875,1603,2307,3910,4247.183333333333,4690.288461538462,Medium
2012-11-24,Winter,1,11,0,Saturday,0,Clear,0.278333,0.248742,0.404583,532,1745,2277,4247.183333333333,4550.542857142857,Medium
2012-11-25,Winter,1,11,0,Sunday,0,Clear,0.245833,0.257583,0.468333,309,2115,2424,4247.183333333333,4228.828571428571,Medium
2012-11-26,Winter,1,11,0,Monday,1,Clear,0.313333,0.339004,0.535417,337,4750,5087,4247.183333333333,4338.1238095238095,High
2012-11-27,Winter,1,11,0,Tuesday,1,Mist,0.291667,0.281558,0.786667,123,3836,3959,4247.183333333333,4510.663461538462,Medium
2012-11-28,Winter,1,11,0,Wednesday,1,Clear,0.296667,0.289762,0.50625,198,5062,5260,4247.183333333333,4548.538461538462,High
2012-11-29,Winter,1,11,0,Thursday,1,Clear,0.28087,0.298422,0.555652,243,5080,5323,4247.183333333333,4667.259615384615,High
2012-11-30,Winter,1,11,0,Friday,1,Clear,0.298333,0.323867,0.649583,362,5306,5668,4247.183333333333,4690.288461538462,High
2012-12-01,Winter,1,12,0,Saturday,0,Mist,0.298333,0.316904,0.806667,951,4240,5191,3403.8064516129034,4550.542857142857,High
2012-12-02,Winter,1,12,0,Sunday,0,Mist,0.3475,0.359208,0.823333,892,3757,4649,3403.8064516129034,4228.828571428571,High
2012-12-03,Winter,1,12,0,Monday,1,Clear,0.4525,0.455796,0.7675,555,5679,6234,3403.8064516129034,4338.1238095238095,High
2012-12-04,Winter,1,12,0,Tuesday,1,Clear,0.475833,0.469054,0.73375,551,6055,6606,3403.8064516129034,4510.663461538462,Very High
2012-12-05,Winter,1,12,0,Wednesday,1,Clear,0.438333,0.428012,0.485,331,5398,5729,3403.8064516129034,4548.538461538462,High
2012-12-06,Winter,1,12,0,Thursday,1,Clear,0.255833,0.258204,0.50875,340,5035,5375,3403.8064516129034,4667.259615384615,High
2012-12-07,Winter,1,12,0,Friday,1,Mist,0.320833,0.321958,0.764167,349,4659,5008,3403.8064516129034,4690.288461538462,High
2012-12-08,Winter,1,12,0,Saturday,0,Mist,0.381667,0.389508,0.91125,1153,4429,5582,3403.8064516129034,4550.542857142857,High
2012-12-09,Winter,1,12,0,Sunday,0,Mist,0.384167,0.390146,0.905417,441,2787,3228,3403.8064516129034,4228.828571428571,Medium
2012-12-10,Winter,1,12,0,Monday,1,Mist,0.435833,0.435575,0.925,329,4841,5170,3403.8064516129034,4338.1238095238095,High
2012-12-11,Winter,1,12,0,Tuesday,1,Mist,0.353333,0.338363,0.596667,282,5219,5501,3403.8064516129034,4510.663461538462,High
2012-12-12,Winter,1,12,0,Wednesday,1,Mist,0.2975,0.297338,0.538333,310,5009,5319,3403.8064516129034,4548.538461538462,High
2012-12-13,Winter,1,12,0,Thursday,1,Clear,0.295833,0.294188,0.485833,425,5107,5532,3403.8064516129034,4667.259615384615,High
2012-12-14,Winter,1,12,0,Friday,1,Clear,0.281667,0.294192,0.642917,429,5182,5611,3403.8064516129034,4690.288461538462,High
2012-12-15,Winter,1,12,0,Saturday,0,Clear,0.324167,0.338383,0.650417,767,4280,5047,3403.8064516129034,4550.542857142857,High
2012-12-16,Winter,1,12,0,Sunday,0,Mist,0.3625,0.369938,0.83875,538,3248,3786,3403.8064516129034,4228.828571428571,Medium
2012-12-17,Winter,1,12,0,Monday,1,Mist,0.393333,0.4015,0.907083,212,4373,4585,3403.8064516129034,4338.1238095238095,High
2012-12-18,Winter,1,12,0,Tuesday,1,Clear,0.410833,0.409708,0.66625,433,5124,5557,3403.8064516129034,4510.663461538462,High
2012-12-19,Winter,1,12,0,Wednesday,1,Clear,0.3325,0.342162,0.625417,333,4934,5267,3403.8064516129034,4548.538461538462,High
2012-12-20,Winter,1,12,0,Thursday,1,Mist,0.33,0.335217,0.667917,314,3814,4128,3403.8064516129034,4667.259615384615,Medium
2012-12-21,Spring,1,12,0,Friday,1,Mist,0.326667,0.301767,0.556667,221,3402,3623,3403.8064516129034,4690.288461538462,Medium
2012-12-22,Spring,1,12,0,Saturday,0,Clear,0.265833,0.236113,0.44125,205,1544,1749,3403.8064516129034,4550.542857142857,Low
2012-12-23,Spring,1,12,0,Sunday,0,Clear,0.245833,0.259471,0.515417,408,1379,1787,3403.8064516129034,4228.828571428571,Low
2012-12-24,Spring,1,12,0,Monday,1,Mist,0.231304,0.2589,0.791304,174,746,920,3403.8064516129034,4338.1238095238095,Low
2012-12-25,Spring,1,12,1,Tuesday,0,Mist,0.291304,0.294465,0.734783,440,573,1013,3403.8064516129034,4510.663461538462,Low
2012-12-26,Spring,1,12,0,Wednesday,1,Light Snow,0.243333,0.220333,0.823333,9,432,441,3403.8064516129034,4548.538461538462,Low
2012-12-27,Spring,1,12,0,Thursday,1,Mist,0.254167,0.226642,0.652917,247,1867,2114,3403.8064516129034,4667.259615384615,Low
2012-12-28,Spring,1,12,0,Friday,1,Mist,0.253333,0.255046,0.59,644,2451,3095,3403.8064516129034,4690.288461538462,Medium
2012-12-29,Spring,1,12,0,Saturday,0,Mist,0.253333,0.2424,0.752917,159,1182,1341,3403.8064516129034,4550.542857142857,Low
2012-12-30,Spring,1,12,0,Sunday,0,Clear,0.255833,0.2317,0.483333,364,1432,1796,3403.8064516129034,4228.828571428571,Low
2012-12-31,Spring,1,12,0,Monday,1,Mist,0.215833,0.223487,0.5775,439,2290,2729,3403.8064516129034,4338.1238095238095,Medium
